Category,Name,MRP,Discount_Percentage,Available_Quantity,Discounted_Selling_Price,weight_In_Gms,Out_Of_Stock,Quantity,Discount_Amount,Discount %,Total Revenue,Price_Per_Gms,MRP Category
"Dairy, Bread & Batter",The Laughing Cow Plain Processed Cheese Block,15000.0,0.0,6,15000.0,200.0,FALSE,200,0.0,1.0,40000.0,75.00,High
"Dairy, Bread & Batter",Yoga Bar Peanut Butter Dark Chocolate Jar,24900.0,0.0,4,24900.0,400.0,FALSE,400,0.0,1.0,160000.0,62.25,High
"Dairy, Bread & Batter",The Laughing Cow Cheese Spread Plain,11000.0,0.0,6,11000.0,180.0,FALSE,180,0.0,1.0,32400.0,61.11,High
"Dairy, Bread & Batter",Amul Malai Paneer Fresh ,7600.0,3.0,0,7300.0,200.0,TRUE,200,300.0,1.0,40000.0,36.50,High
"Dairy, Bread & Batter",Amul Taaza Toned Homogenised Milk,6600.0,3.0,0,6400.0,1000.0,TRUE,1,200.0,0.8,1000.0,6.40,High
"Dairy, Bread & Batter",Amul Fresh Cream,6300.0,0.0,0,6300.0,250.0,TRUE,250,0.0,1.0,62500.0,25.20,High
"Dairy, Bread & Batter",Amul Lactose Free Milk,2500.0,4.0,0,2400.0,250.0,TRUE,250,100.0,0.9,62500.0,9.60,Medium
"Dairy, Bread & Batter",The Bake Shop Whole Wheat Bread,4000.0,0.0,0,4000.0,400.0,TRUE,400,0.0,0.9,160000.0,10.00,High
"Dairy, Bread & Batter",Amul Slim Trim Skimmed Milk,7500.0,0.0,0,7500.0,1000.0,TRUE,1,0.0,0.9,1000.0,7.50,High
"Dairy, Bread & Batter",Amul Cheese Slices,7100.0,1.0,0,7000.0,100.0,TRUE,100,100.0,1.0,10000.0,70.00,High
"Dairy, Bread & Batter",Amul Pizza Cheese - Mozzarella,10000.0,1.0,0,9900.0,200.0,TRUE,200,100.0,1.0,40000.0,49.50,High
"Dairy, Bread & Batter",The Bake Shop Pizza Base Whole Wheat,3000.0,0.0,0,3000.0,150.0,TRUE,150,0.0,1.0,22500.0,20.00,Medium
"Dairy, Bread & Batter",Nestle A+ Slim Dahi - Low Fat,7800.0,3.0,0,7500.0,400.0,TRUE,400,300.0,0.9,160000.0,18.75,High
"Dairy, Bread & Batter",Britannia Cheese Garlic Bread,3500.0,0.0,0,3500.0,300.0,TRUE,300,0.0,0.9,90000.0,11.67,Medium
"Dairy, Bread & Batter",The Bake Shop Whole Wheat Ladi Pav,4000.0,0.0,0,4000.0,200.0,TRUE,200,0.0,1.0,40000.0,20.00,High
"Dairy, Bread & Batter",Amul Cheese Spread Yummy Plain,8500.0,0.0,0,8500.0,200.0,TRUE,200,0.0,1.0,40000.0,42.50,High
"Dairy, Bread & Batter",Britannia Atta Kulcha,3000.0,0.0,0,3000.0,250.0,TRUE,250,0.0,0.9,62500.0,12.00,Medium
"Dairy, Bread & Batter",Suguna Nourish Egg,6200.0,0.0,0,6200.0,696.0,TRUE,12,0.0,0.9,8352.0,8.91,High
"Dairy, Bread & Batter",The Bake Shop Multi Grain Bread,6500.0,0.0,0,6500.0,400.0,TRUE,400,0.0,0.9,160000.0,16.25,High
"Dairy, Bread & Batter",Nestle A+ Slim Milk,8900.0,0.0,0,8900.0,1000.0,TRUE,1,0.0,0.9,1000.0,8.90,High
"Dairy, Bread & Batter",Go Cheese Pizza Blend Mozzarella + Cheddar,12500.0,5.0,0,11800.0,200.0,TRUE,200,700.0,1.0,40000.0,59.00,High
"Dairy, Bread & Batter",The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500.0,20.0,0,14800.0,325.0,TRUE,325,3700.0,1.0,105625.0,45.54,High
"Dairy, Bread & Batter",Amul Cheese Spread Spicy Garlic,8500.0,3.0,0,8200.0,200.0,TRUE,200,300.0,1.0,40000.0,41.00,High
"Dairy, Bread & Batter",The Bake Shop Burger Buns,2000.0,0.0,0,2000.0,100.0,TRUE,100,0.0,1.0,10000.0,20.00,Medium
"Dairy, Bread & Batter",D'lecta Shredded Mozzarella Cheese,10000.0,5.0,0,9500.0,140.0,TRUE,140,500.0,1.0,19600.0,67.86,High
"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,3000.0,0.0,0,3000.0,200.0,TRUE,200,0.0,0.9,40000.0,15.00,Medium
"Dairy, Bread & Batter",Suguna Vitamin D Egg,7500.0,17.0,0,6200.0,348.0,TRUE,6,1300.0,1.0,2088.0,17.82,High
"Dairy, Bread & Batter",Pillsbury Pancake Mix - Funfetti,9900.0,11.0,0,8800.0,162.0,TRUE,162,1100.0,1.0,26244.0,54.32,High
"Dairy, Bread & Batter",Prabhat Malai Paneer Pouch,8000.0,0.0,0,8000.0,200.0,TRUE,200,0.0,1.0,40000.0,40.00,High
"Dairy, Bread & Batter",Suguna Nourish Egg ,7200.0,16.0,0,6000.0,348.0,TRUE,6,1200.0,1.0,2088.0,17.24,High
"Dairy, Bread & Batter",RRO Mozzarella Block Cheese,29500.0,50.0,0,14700.0,200.0,TRUE,200,14800.0,1.0,40000.0,73.50,High
Beverages,Mother Dairy Toned Milk Pouch,2500.0,0.0,4,2500.0,500.0,FALSE,500,0.0,0.8,250000.0,5.00,Medium
Beverages,Mother Dairy Classic Curd,3000.0,3.0,6,2900.0,400.0,FALSE,400,100.0,0.9,160000.0,7.25,Medium
Beverages,Mother Dairy Ultra Full Cream Milk,3100.0,0.0,4,3100.0,500.0,FALSE,500,0.0,0.8,250000.0,6.20,Medium
Beverages,Amul Butter - Pasteurised,5000.0,2.0,6,4900.0,100.0,FALSE,100,100.0,1.0,10000.0,49.00,High
Beverages,Britannia Sandwich White Bread,3300.0,0.0,4,3300.0,350.0,FALSE,350,0.0,0.9,122500.0,9.43,Medium
Beverages,iD Curd Pouch,3500.0,2.0,6,3400.0,400.0,FALSE,400,100.0,0.9,160000.0,8.50,Medium
Beverages,iD Idli & Dosa Batter ,8000.0,15.0,6,6800.0,1000.0,FALSE,1,1200.0,0.9,1000.0,6.80,High
Beverages,Britannia 100% Whole Wheat Bread,4500.0,0.0,4,4500.0,450.0,FALSE,450,0.0,0.9,202500.0,10.00,High
Beverages,Britannia Healthy Slice Sandwich Bread,4000.0,0.0,4,4000.0,450.0,FALSE,450,0.0,0.9,202500.0,8.89,High
Beverages,Gowardhan Classic Block Fresh Paneer,8900.0,8.0,6,8100.0,200.0,FALSE,200,800.0,1.0,40000.0,40.50,High
Beverages,Amul Processed Cheese Cubes,10600.0,4.0,6,10100.0,200.0,FALSE,200,500.0,1.0,40000.0,50.50,High
Beverages,Britannia Pav,2200.0,0.0,4,2200.0,250.0,FALSE,250,0.0,0.9,62500.0,8.80,Medium
Beverages,Amul Butter - Pasteurised,24500.0,2.0,6,24000.0,500.0,FALSE,500,500.0,1.0,250000.0,48.00,High
Beverages,Arden Eggs White,9700.0,0.0,4,9700.0,696.0,FALSE,12,0.0,0.9,8352.0,13.94,High
Beverages,Arden Eggs White,6500.0,15.0,4,5500.0,348.0,FALSE,6,1000.0,0.9,2088.0,15.80,High
Beverages,Nestle A+ Nourish Dahi,3500.0,2.0,6,3400.0,200.0,FALSE,200,100.0,0.9,40000.0,17.00,Medium
Beverages,Britannia Burger Bun with Sesame Seed,1500.0,0.0,4,1500.0,100.0,FALSE,100,0.0,0.9,10000.0,15.00,Low
Beverages,Amul Frozen Malai Paneer,7500.0,2.0,6,7300.0,200.0,FALSE,200,200.0,1.0,40000.0,36.50,High
Beverages,iD Natural Paneer,10500.0,5.0,6,9900.0,200.0,FALSE,200,600.0,1.0,40000.0,49.50,High
Beverages,Britannia Fruit Bun,1700.0,0.0,3,1700.0,100.0,FALSE,100,0.0,0.9,10000.0,17.00,Low
Beverages,Amul Cheese - Processed Slices,12200.0,1.0,6,12000.0,200.0,FALSE,200,200.0,1.0,40000.0,60.00,High
Beverages,iD Curd Cup,6000.0,0.0,6,6000.0,400.0,FALSE,400,0.0,0.9,160000.0,15.00,High
Beverages,The Bake Shop Premium White Sandwich Bread,3000.0,0.0,1,3000.0,400.0,FALSE,400,0.0,0.9,160000.0,7.50,Medium
Beverages,Britannia Multigrain Bread ,5500.0,0.0,4,5500.0,400.0,FALSE,400,0.0,0.9,160000.0,13.75,High
Beverages,Amul Processed Cheese Block,10600.0,0.0,6,10600.0,200.0,FALSE,200,0.0,1.0,40000.0,53.00,High
Beverages,Nestle A+ Nourish Dahi,7000.0,2.0,6,6800.0,400.0,FALSE,400,200.0,0.9,160000.0,17.00,High
Beverages,Arden Eggs Brown,8500.0,7.0,4,7900.0,348.0,FALSE,6,600.0,1.0,2088.0,22.70,High
Beverages,Epigamia Misti Doi,3000.0,0.0,6,3000.0,85.0,FALSE,85,0.0,1.0,7225.0,35.29,Medium
Beverages,Amul Cheese - Block,24500.0,2.0,6,24000.0,500.0,FALSE,500,500.0,1.0,250000.0,48.00,High
Beverages,Amul Butter - Pasteurised (School Pack),5900.0,3.0,6,5700.0,100.0,FALSE,100,200.0,1.0,10000.0,57.00,High
Beverages,Britannia Brown Bread ,4200.0,0.0,4,4200.0,400.0,FALSE,400,0.0,0.9,160000.0,10.50,High
Beverages,Amul Fresh Cream,19700.0,3.0,3,19100.0,1000.0,FALSE,1,600.0,0.9,1000.0,19.10,High
Beverages,Epigamia Natural Greek Yogurt,4500.0,0.0,6,4500.0,90.0,FALSE,90,0.0,1.0,8100.0,50.00,High
Beverages,The Bake Shop Pizza Base,3000.0,0.0,1,3000.0,150.0,FALSE,150,0.0,1.0,22500.0,20.00,Medium
Beverages,Amul Delicious Fat Spread - Cholesterol Free,1800.0,5.0,6,1700.0,100.0,FALSE,100,100.0,0.9,10000.0,17.00,Low
Beverages,D'lecta Dairy Cream,5400.0,5.0,6,5100.0,200.0,FALSE,200,300.0,1.0,40000.0,25.50,High
Beverages,Nestle A+ Actiplus Probiotic Dahi Plain Curd,7800.0,3.0,5,7500.0,400.0,FALSE,400,300.0,0.9,160000.0,18.75,High
Beverages,Bio Nutrients Pure Diet Tofu Gold ,6000.0,5.0,5,5700.0,200.0,FALSE,200,300.0,1.0,40000.0,28.50,High
Beverages,Amul Delicious Fat Spread - Cholesterol Free,8800.0,2.0,2,8600.0,500.0,FALSE,500,200.0,0.9,250000.0,17.20,High
Beverages,Amul Mithai Mate Condensed Sweetened Milk,5600.0,3.0,4,5400.0,200.0,FALSE,200,200.0,1.0,40000.0,27.00,High
Beverages,Arden Desi Eggs,11000.0,13.0,4,9500.0,348.0,FALSE,6,1500.0,1.0,2088.0,27.30,High
Beverages,Amul Cheese - Pepper,8500.0,3.0,6,8200.0,200.0,FALSE,200,300.0,1.0,40000.0,41.00,High
Beverages,Amul Cheese Spread Creamy,8500.0,5.0,6,8000.0,180.0,FALSE,180,500.0,1.0,32400.0,44.44,High
Beverages,The Bake Shop Foot Long,4000.0,0.0,1,4000.0,200.0,FALSE,200,0.0,1.0,40000.0,20.00,High
Beverages,Amul Cheese Slices,36000.0,0.0,1,35900.0,750.0,FALSE,750,100.0,1.0,562500.0,47.87,High
Beverages,Suguna Sharp Egg ,7200.0,13.0,3,6200.0,348.0,FALSE,6,1000.0,1.0,2088.0,17.82,High
Beverages,Amul Cheese Sauce Mexican Salsa,7500.0,4.0,1,7200.0,200.0,FALSE,200,300.0,1.0,40000.0,36.00,High
Beverages,Nestle Everyday Dairy Whitener,21000.0,0.0,4,21000.0,400.0,FALSE,400,0.0,1.0,160000.0,52.50,High
Beverages,Amul Pizza Cheese Processed,10900.0,4.0,6,10400.0,200.0,FALSE,200,500.0,1.0,40000.0,52.00,High
Beverages,Betty Crocker Complete Pancake Mix Original,11000.0,4.0,6,10500.0,250.0,FALSE,500,500.0,1.0,125000.0,42.00,High
Beverages,Amul Lite Spread,4000.0,2.0,5,3900.0,100.0,FALSE,100,100.0,1.0,10000.0,39.00,High
Beverages,Go Cheese Slice - Plain,14000.0,5.0,6,13300.0,200.0,FALSE,200,700.0,1.0,40000.0,66.50,High
Beverages,Pillsbury Choco Chip Pancake Mix,9900.0,5.0,6,9400.0,165.0,FALSE,165,500.0,1.0,27225.0,56.97,High
Beverages,RRO Sour Cream,27500.0,50.0,4,13700.0,200.0,FALSE,200,13800.0,1.0,40000.0,68.50,High
Beverages,D'lecta Natural Feta Cheese Block,10000.0,5.0,4,9500.0,100.0,FALSE,100,500.0,1.0,10000.0,95.00,High
Beverages,Suguna Active - DHA,7200.0,13.0,4,6200.0,348.0,FALSE,6,1000.0,1.0,2088.0,17.82,High
Beverages,Go Cheese Processed Angles Plain,10000.0,5.0,6,9500.0,160.0,FALSE,160,500.0,1.0,25600.0,59.38,High
Beverages,Epigamia Greek Yogurt - Natural,20000.0,0.0,1,20000.0,400.0,FALSE,400,0.0,1.0,160000.0,50.00,High
Beverages,Amul Unsalted Cooking Butter,24500.0,2.0,6,23800.0,500.0,FALSE,500,700.0,1.0,250000.0,47.60,High
Beverages,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500.0,25.0,6,17400.0,325.0,FALSE,325,6100.0,1.0,105625.0,53.54,High
Beverages,The Laughing Cow Cheese Slices,15500.0,0.0,2,15500.0,200.0,FALSE,200,0.0,1.0,40000.0,77.50,High
Beverages,Epigamia Almond Milk Unsweetened Dairy Free,30000.0,33.0,4,19900.0,1000.0,FALSE,1,10100.0,1.0,1000.0,19.90,High
Beverages,Go Cheese  Spread Plain,9900.0,5.0,6,9400.0,200.0,FALSE,200,500.0,1.0,40000.0,47.00,High
Beverages,So Good Almond Milk - Natural Unsweetened,7000.0,0.0,4,7000.0,200.0,FALSE,200,0.0,1.0,40000.0,35.00,High
Beverages,Amul Cheese Sauce Jalapeno,7500.0,0.0,5,7500.0,200.0,FALSE,200,0.0,1.0,40000.0,37.50,High
Beverages,D'lecta Cream Cheese,16900.0,4.0,4,16100.0,150.0,FALSE,150,800.0,1.0,22500.0,107.33,High
Beverages,Dlecta Natural Cheddar Slices,19900.0,5.0,6,18900.0,200.0,FALSE,200,1000.0,1.0,40000.0,94.50,High
Beverages,Suguna Heart- Omega3,7200.0,13.0,4,6200.0,348.0,FALSE,6,1000.0,1.0,2088.0,17.82,High
Beverages,Go Cheese Spread - Garlic,9900.0,5.0,6,9400.0,200.0,FALSE,200,500.0,1.0,40000.0,47.00,High
Beverages,Go Pizza Cheese,14000.0,5.0,6,13300.0,200.0,FALSE,200,700.0,1.0,40000.0,66.50,High
Beverages,RRO Cheddar Block Cheese,29500.0,50.0,6,14700.0,200.0,FALSE,200,14800.0,1.0,40000.0,73.50,High
Beverages,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,21500.0,9.0,6,19400.0,325.0,FALSE,325,2100.0,1.0,105625.0,59.69,High
Beverages,Suguna Fit Egg,12000.0,43.0,4,6800.0,348.0,FALSE,6,5200.0,1.0,2088.0,19.54,High
Beverages,Pantai Coconut Cream,15000.0,4.0,4,14300.0,400.0,FALSE,400,700.0,1.0,160000.0,35.75,High
Beverages,RRO Fresh Ricotta,27500.0,50.0,6,13700.0,200.0,FALSE,200,13800.0,1.0,40000.0,68.50,High
Beverages,Dlecta Cheese Cubes 2,14500.0,5.0,6,13700.0,200.0,FALSE,200,800.0,1.0,40000.0,68.50,High
Beverages,RRO Mozzarella Pizza Cheese,27500.0,50.0,6,13700.0,200.0,FALSE,200,13800.0,1.0,40000.0,68.50,High
Beverages,The Laughing Cow Cheese Cubes,15000.0,0.0,4,15000.0,200.0,FALSE,200,0.0,1.0,40000.0,75.00,High
Beverages,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,22900.0,10.0,6,20600.0,400.0,FALSE,400,2300.0,1.0,160000.0,51.50,High
Beverages,RRO Burrata Cheese,25000.0,50.0,4,12500.0,200.0,FALSE,200,12500.0,1.0,40000.0,62.50,High
Beverages,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,23500.0,20.0,5,18800.0,325.0,FALSE,325,4700.0,1.0,105625.0,57.85,High
Beverages,Go Cheese Processed Squares,12500.0,5.0,6,11800.0,200.0,FALSE,200,700.0,1.0,40000.0,59.00,High
Beverages,Funfoods Peanut Butter Crunchy,16900.0,7.0,1,15600.0,400.0,FALSE,400,1300.0,1.0,160000.0,39.00,High
Beverages,Amul Safed Makkhan,23500.0,1.0,6,23200.0,500.0,FALSE,500,300.0,1.0,250000.0,46.40,High
Beverages,Go Cheese Spread - Four Pepper (Soft & Creamy),9900.0,5.0,6,9400.0,200.0,FALSE,200,500.0,1.0,40000.0,47.00,High
Beverages,Dlicia Whip Topping Bottle,23500.0,27.0,5,17100.0,1000.0,FALSE,1,6400.0,1.0,1000.0,17.10,High
Beverages,Amulya Dairy Whitener ,38000.0,2.0,4,37200.0,1000.0,FALSE,1,800.0,1.0,1000.0,37.20,High
Beverages,Laughing Cow Cheese 8 Portion 120Gm Imported,11000.0,0.0,6,11000.0,120.0,FALSE,120,0.0,1.0,14400.0,91.67,High
Beverages,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500.0,20.0,6,17200.0,325.0,FALSE,325,4300.0,1.0,105625.0,52.92,High
Beverages,Go Processed Cheese Block,12500.0,4.0,6,11900.0,200.0,FALSE,200,600.0,1.0,40000.0,59.50,High
Beverages,Go Cheese Processed Block,24900.0,4.0,6,23700.0,400.0,FALSE,400,1200.0,1.0,160000.0,59.25,High
Beverages,RRO Goat Milk Fetta Cheee,34500.0,31.0,6,23700.0,100.0,FALSE,100,10800.0,1.0,10000.0,237.00,High
Beverages,RRO Mascarpone Cheese,35500.0,50.0,6,17700.0,200.0,FALSE,200,17800.0,1.0,40000.0,88.50,High
Beverages,D'lecta Cheddar Cheese,19900.0,5.0,6,18900.0,200.0,FALSE,200,1000.0,1.0,40000.0,94.50,High
Beverages,Funfoods Peanut Butter Creamy,16900.0,0.0,1,16900.0,400.0,FALSE,400,0.0,1.0,160000.0,42.25,High
Beverages,Pantai Coconut Milk,15000.0,0.0,4,15000.0,400.0,FALSE,400,0.0,1.0,160000.0,37.50,High
Beverages,Dlecta Cheese Block,14500.0,0.0,6,14500.0,200.0,FALSE,200,0.0,1.0,40000.0,72.50,High
Beverages,President Butter - Salted,5400.0,0.0,6,5400.0,100.0,FALSE,100,0.0,1.0,10000.0,54.00,High
Beverages,The Laughing Cow Plain Processed Cheese Block,15000.0,0.0,6,15000.0,200.0,FALSE,200,0.0,1.0,40000.0,75.00,High
Beverages,Yoga Bar Peanut Butter Dark Chocolate Jar,24900.0,0.0,4,24900.0,400.0,FALSE,400,0.0,1.0,160000.0,62.25,High
Beverages,The Laughing Cow Cheese Spread Plain,11000.0,0.0,6,11000.0,180.0,FALSE,180,0.0,1.0,32400.0,61.11,High
Beverages,Amul Malai Paneer Fresh ,7600.0,3.0,0,7300.0,200.0,TRUE,200,300.0,1.0,40000.0,36.50,High
Beverages,Amul Taaza Toned Homogenised Milk,6600.0,3.0,0,6400.0,1000.0,TRUE,1,200.0,0.8,1000.0,6.40,High
Beverages,Amul Fresh Cream,6300.0,0.0,0,6300.0,250.0,TRUE,250,0.0,1.0,62500.0,25.20,High
Beverages,Amul Lactose Free Milk,2500.0,4.0,0,2400.0,250.0,TRUE,250,100.0,0.9,62500.0,9.60,Medium
Beverages,The Bake Shop Whole Wheat Bread,4000.0,0.0,0,4000.0,400.0,TRUE,400,0.0,0.9,160000.0,10.00,High
Beverages,Amul Slim Trim Skimmed Milk,7500.0,0.0,0,7500.0,1000.0,TRUE,1,0.0,0.9,1000.0,7.50,High
Beverages,Amul Cheese Slices,7100.0,1.0,0,7000.0,100.0,TRUE,100,100.0,1.0,10000.0,70.00,High
Beverages,Amul Pizza Cheese - Mozzarella,10000.0,1.0,0,9900.0,200.0,TRUE,200,100.0,1.0,40000.0,49.50,High
Beverages,The Bake Shop Pizza Base Whole Wheat,3000.0,0.0,0,3000.0,150.0,TRUE,150,0.0,1.0,22500.0,20.00,Medium
Beverages,Nestle A+ Slim Dahi - Low Fat,7800.0,3.0,0,7500.0,400.0,TRUE,400,300.0,0.9,160000.0,18.75,High
Beverages,Britannia Cheese Garlic Bread,3500.0,0.0,0,3500.0,300.0,TRUE,300,0.0,0.9,90000.0,11.67,Medium
Beverages,The Bake Shop Whole Wheat Ladi Pav,4000.0,0.0,0,4000.0,200.0,TRUE,200,0.0,1.0,40000.0,20.00,High
Beverages,Amul Cheese Spread Yummy Plain,8500.0,0.0,0,8500.0,200.0,TRUE,200,0.0,1.0,40000.0,42.50,High
Beverages,Britannia Atta Kulcha,3000.0,0.0,0,3000.0,250.0,TRUE,250,0.0,0.9,62500.0,12.00,Medium
Beverages,Suguna Nourish Egg,6200.0,0.0,0,6200.0,696.0,TRUE,12,0.0,0.9,8352.0,8.91,High
Beverages,The Bake Shop Multi Grain Bread,6500.0,0.0,0,6500.0,400.0,TRUE,400,0.0,0.9,160000.0,16.25,High
Beverages,Nestle A+ Slim Milk,8900.0,0.0,0,8900.0,1000.0,TRUE,1,0.0,0.9,1000.0,8.90,High
Beverages,Go Cheese Pizza Blend Mozzarella + Cheddar,12500.0,5.0,0,11800.0,200.0,TRUE,200,700.0,1.0,40000.0,59.00,High
Beverages,The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500.0,20.0,0,14800.0,325.0,TRUE,325,3700.0,1.0,105625.0,45.54,High
Beverages,Amul Cheese Spread Spicy Garlic,8500.0,3.0,0,8200.0,200.0,TRUE,200,300.0,1.0,40000.0,41.00,High
Beverages,The Bake Shop Burger Buns,2000.0,0.0,0,2000.0,100.0,TRUE,100,0.0,1.0,10000.0,20.00,Medium
Beverages,D'lecta Shredded Mozzarella Cheese,10000.0,5.0,0,9500.0,140.0,TRUE,140,500.0,1.0,19600.0,67.86,High
Beverages,Britannia Burger Bun with Sesame Seed,3000.0,0.0,0,3000.0,200.0,TRUE,200,0.0,0.9,40000.0,15.00,Medium
Beverages,Suguna Vitamin D Egg,7500.0,17.0,0,6200.0,348.0,TRUE,6,1300.0,1.0,2088.0,17.82,High
Beverages,Pillsbury Pancake Mix - Funfetti,9900.0,11.0,0,8800.0,162.0,TRUE,162,1100.0,1.0,26244.0,54.32,High
Beverages,Prabhat Malai Paneer Pouch,8000.0,0.0,0,8000.0,200.0,TRUE,200,0.0,1.0,40000.0,40.00,High
Beverages,Suguna Nourish Egg ,7200.0,16.0,0,6000.0,348.0,TRUE,6,1200.0,1.0,2088.0,17.24,High
Beverages,RRO Mozzarella Block Cheese,29500.0,50.0,0,14700.0,200.0,TRUE,200,14800.0,1.0,40000.0,73.50,High
Packaged Food,Maggi 2 Minute Masala Noodles,1200.0,0.0,6,1200.0,70.0,FALSE,70,0.0,0.9,4900.0,17.14,Low
Packaged Food,iD Idli & Dosa Batter ,8000.0,15.0,6,6800.0,1000.0,FALSE,1,1200.0,0.9,1000.0,6.80,High
Packaged Food,iD Malabar Parota ,8000.0,10.0,4,7200.0,400.0,FALSE,400,800.0,1.0,160000.0,18.00,High
Packaged Food,iD Wheat Lachha Paratha,8000.0,12.0,6,7000.0,400.0,FALSE,400,1000.0,1.0,160000.0,17.50,High
Packaged Food,McCain Aloo Tikki,11000.0,4.0,6,10500.0,400.0,FALSE,400,500.0,1.0,160000.0,26.25,High
Packaged Food,McCain Smiles Cripsy Happy Potatoes,12000.0,5.0,6,11400.0,415.0,FALSE,415,600.0,1.0,172225.0,27.47,High
Packaged Food,McCain Veggie Burger Patty,11500.0,3.0,6,11100.0,360.0,FALSE,360,400.0,1.0,129600.0,30.83,High
Packaged Food,McCain Veggie Fingers,11700.0,5.0,6,11100.0,400.0,FALSE,400,600.0,1.0,160000.0,27.75,High
Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,1800.0,5.0,6,1700.0,100.0,FALSE,100,100.0,0.9,10000.0,17.00,Low
Packaged Food,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500.0,2.0,2,3400.0,85.0,FALSE,85,100.0,1.0,7225.0,40.00,Medium
Packaged Food,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500.0,5.0,1,11800.0,420.0,FALSE,420,700.0,1.0,176400.0,28.10,High
Packaged Food,Ching's Secret Instant Hot Garlic Noodles,1500.0,0.0,3,1500.0,60.0,FALSE,60,0.0,1.0,3600.0,25.00,Low
Packaged Food,Veeba Eggless Mayonnaise,7900.0,11.0,5,7000.0,250.0,FALSE,250,900.0,1.0,62500.0,28.00,High
Packaged Food,Ching's Secret Instant Schezwan Noodles,1500.0,0.0,6,1500.0,60.0,FALSE,60,0.0,1.0,3600.0,25.00,Low
Packaged Food,Veeba Pasta And Pizza Sauce,7500.0,13.0,5,6500.0,280.0,FALSE,280,1000.0,1.0,78400.0,23.21,High
Packaged Food,Top Ramen  Noodles Curry Veg Pouch,2000.0,0.0,1,2000.0,70.0,FALSE,70,0.0,1.0,4900.0,28.57,Medium
Packaged Food,Saffola Veggie Twist Masala Oats,1500.0,0.0,6,1500.0,38.0,FALSE,38,0.0,1.0,1444.0,39.47,Low
Packaged Food,Unibic Almond & Oats Protein Bar,4000.0,17.0,4,3300.0,30.0,FALSE,30,700.0,1.0,900.0,110.00,High
Packaged Food,Quaker Oats,7900.0,0.0,2,7900.0,400.0,FALSE,400,0.0,0.9,160000.0,19.75,High
Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,8800.0,2.0,2,8600.0,500.0,FALSE,500,200.0,0.9,250000.0,17.20,High
Packaged Food,McCain French Fries,12000.0,5.0,1,11400.0,420.0,FALSE,420,600.0,1.0,176400.0,27.14,High
Packaged Food,Ching's Secret Manchow Instant Soup,1000.0,0.0,1,1000.0,15.0,FALSE,15,0.0,1.0,225.0,66.67,Low
Packaged Food,McCain Potato Cheese Shotz,13000.0,4.0,6,12400.0,250.0,FALSE,250,600.0,1.0,62500.0,49.60,High
Packaged Food,McCain Masala - Fries,12000.0,5.0,3,11400.0,375.0,FALSE,375,600.0,1.0,140625.0,30.40,High
Packaged Food,Ching's Secret Schezwan Fried Rice Masala,1500.0,0.0,6,1500.0,20.0,FALSE,20,0.0,1.0,400.0,75.00,Low
Packaged Food,McCain New Mini Samosa with Cheese Pizza Style Filling,12000.0,1.0,3,11800.0,240.0,FALSE,240,200.0,1.0,57600.0,49.17,High
Packaged Food,McCain Chilli Cheesy Nuggets,13000.0,4.0,1,12400.0,250.0,FALSE,250,600.0,1.0,62500.0,49.60,High
Packaged Food,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000.0,10.0,6,38700.0,1200.0,FALSE,1,4300.0,1.0,1200.0,32.25,High
Packaged Food,Chings Instant Soup - Hot & Sour,1000.0,0.0,1,1000.0,15.0,FALSE,15,0.0,1.0,225.0,66.67,Low
Packaged Food,Amul Spray Infant Milk Food,19700.0,2.0,6,19300.0,500.0,FALSE,500,400.0,1.0,250000.0,38.60,High
Packaged Food,McCain Smiles - Pudina Chatka,12000.0,5.0,3,11400.0,375.0,FALSE,375,600.0,1.0,140625.0,30.40,High
Packaged Food,McCain French Fries Crisp & Delicious,17500.0,4.0,3,16700.0,750.0,FALSE,750,800.0,1.0,562500.0,22.27,High
Packaged Food,Ferrero Nutella Hazelnut Spread,22000.0,5.0,2,20700.0,180.0,FALSE,180,1300.0,1.0,32400.0,115.00,High
Packaged Food,Lijjat Garlic Papad,6000.0,5.0,5,5700.0,200.0,FALSE,200,300.0,1.0,40000.0,28.50,High
Packaged Food,Switz Samosa Dough Sheets,9000.0,4.0,6,8600.0,50.0,FALSE,50,400.0,1.0,2500.0,172.00,High
Packaged Food,Amul Cheese Spread Creamy,8500.0,5.0,6,8000.0,180.0,FALSE,180,500.0,1.0,32400.0,44.44,High
Packaged Food,Maggi Imli Sauce Pichkoo,2200.0,0.0,6,2200.0,90.0,FALSE,90,0.0,1.0,8100.0,24.44,Medium
